id,source,target,type,weight,confidence,directed,evidence_note,source_basis
E0441,C_earth_system_governance,G_planetary_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0442,C_planetary_stewardship,G_planetary_stewardship,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0443,C_just_transition,G_just_transition,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0444,C_sustainability_transitions,G_just_transition,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0445,C_sustainability_transitions,G_circular_economy,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0446,C_sustainability_transitions,G_sdgs,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0447,C_resilience,G_resilience_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0448,C_resilience,G_adaptive_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0449,C_adaptive_governance,G_adaptive_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0450,C_social_foundations,G_doughnut_economics,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0451,C_social_foundations,G_sdgs,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0452,C_ecological_ceilings,G_doughnut_economics,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0453,C_degrowth,G_doughnut_economics,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0454,C_polycrisis,G_planetary_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0455,C_polycrisis,G_adaptive_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0456,C_polycrisis,G_resilience_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0457,C_systemic_risk,G_resilience_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0458,C_systemic_risk,G_planetary_governance,linked_to,4,medium,True,"Concept-framework relation. Treat as an analytical link, not a claim of direct influence.",uploaded_research_design
E0459,RF_earth_system_science,G_planetary_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0460,RF_earth_system_science,G_safe_and_just_boundaries,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0461,RF_sustainability_science,G_sdgs,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0462,RF_sustainability_science,G_doughnut_economics,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0463,RF_sustainability_science,G_safe_and_just_boundaries,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0464,RF_governance_research,G_earth_system_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0465,RF_governance_research,G_planetary_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0466,RF_governance_research,G_adaptive_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0467,RF_transition_studies,G_just_transition,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0468,RF_transition_studies,G_circular_economy,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0469,RF_resilience_research,G_resilience_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0470,RF_resilience_research,G_adaptive_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0471,RF_political_ecology,G_just_transition,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0472,RF_political_ecology,G_safe_and_just_boundaries,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0473,RF_systemic_risk_analysis,G_resilience_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0474,RF_systemic_risk_analysis,G_planetary_governance,contributes_to,3,medium,True,Research-field contribution to governance framework in seed mapping.,uploaded_research_design
E0475,I_un_sdg_institutions,G_sdgs,develops,4,medium,True,Institution/initiative-framework relation in seed graph.,uploaded_research_design
E0476,I_deal,G_doughnut_economics,develops,4,medium,True,Institution/initiative-framework relation in seed graph.,uploaded_research_design
E0477,N_earth_system_governance_project,G_earth_system_governance,promotes,4,medium,True,Institution/initiative-framework relation in seed graph.,uploaded_research_design
E0478,N_earth_commission,G_safe_and_just_boundaries,promotes,4,medium,True,Institution/initiative-framework relation in seed graph.,uploaded_research_design
E0479,N_strn,G_just_transition,promotes,4,medium,True,Institution/initiative-framework relation in seed graph.,uploaded_research_design
E0480,N_earth4all,G_planetary_stewardship,promotes,4,medium,True,Institution/initiative-framework relation in seed graph.,uploaded_research_design
E0481,P_what_is_global_polycrisis_2022,C_polycrisis,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cascade_2022
E0482,P_what_is_global_polycrisis_2022,C_systemic_risk,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cascade_2022
E0483,P_what_is_global_polycrisis_2022,C_crisis_entanglement,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cascade_2022
E0484,P_what_is_global_polycrisis_2022,C_interconnected_crises,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cascade_2022
E0485,P_what_is_global_polycrisis_2022,RF_systemic_risk_analysis,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_cascade_2022
E0486,P_what_is_global_polycrisis_2022,RF_complexity_theory,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_cascade_2022
E0487,P_what_is_global_polycrisis_2022,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_cascade_2022
E0488,P_what_is_global_polycrisis_2022,I_cascade_institute,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_cascade_2022
E0489,P_global_polycrisis_causal_mechanisms_2024,C_polycrisis,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0490,P_global_polycrisis_causal_mechanisms_2024,C_crisis_entanglement,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0491,P_global_polycrisis_causal_mechanisms_2024,C_common_stresses,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0492,P_global_polycrisis_causal_mechanisms_2024,C_domino_effects,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0493,P_global_polycrisis_causal_mechanisms_2024,C_inter_systemic_feedbacks,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0494,P_global_polycrisis_causal_mechanisms_2024,C_systemic_risk,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0495,P_global_polycrisis_causal_mechanisms_2024,C_feedback_loops,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0496,P_global_polycrisis_causal_mechanisms_2024,C_emergence,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_cambridge_2024
E0497,P_global_polycrisis_causal_mechanisms_2024,RF_systemic_risk_analysis,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_cambridge_2024
E0498,P_global_polycrisis_causal_mechanisms_2024,RF_complexity_theory,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_cambridge_2024
E0499,P_global_polycrisis_causal_mechanisms_2024,RF_governance_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_cambridge_2024
E0500,P_global_polycrisis_causal_mechanisms_2024,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_cambridge_2024
E0501,P_global_polycrisis_causal_mechanisms_2024,M_process_tracing,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_cambridge_2024
E0502,P_global_polycrisis_causal_mechanisms_2024,M_network_analysis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_cambridge_2024
E0503,P_global_polycrisis_causal_mechanisms_2024,I_cascade_institute,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_cambridge_2024
E0504,P_global_polycrisis_causal_mechanisms_2024,I_pik,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_cambridge_2024
E0505,P_global_polycrisis_causal_mechanisms_2024,I_stockholm_resilience_centre,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_cambridge_2024
E0506,P_global_polycrisis_causal_mechanisms_2024,G_planetary_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_cambridge_2024
E0507,P_global_polycrisis_causal_mechanisms_2024,G_resilience_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_cambridge_2024
E0508,P_limits_to_growth_1972,C_planetary_limits,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_club_of_rome_1972
E0509,P_limits_to_growth_1972,C_resource_depletion,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_club_of_rome_1972
E0510,P_limits_to_growth_1972,C_feedback_loops,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_club_of_rome_1972
E0511,P_limits_to_growth_1972,C_systemic_interdependence,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_club_of_rome_1972
E0512,P_limits_to_growth_1972,C_transformation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_club_of_rome_1972
E0513,P_limits_to_growth_1972,RF_systems_thinking,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_club_of_rome_1972
E0514,P_limits_to_growth_1972,RF_integrated_assessment,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_club_of_rome_1972
E0515,P_limits_to_growth_1972,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_club_of_rome_1972
E0516,P_limits_to_growth_1972,M_system_dynamics,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_club_of_rome_1972
E0517,P_limits_to_growth_1972,M_scenario_analysis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_club_of_rome_1972
E0518,P_limits_to_growth_1972,I_club_of_rome,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_club_of_rome_1972
E0519,P_limits_to_growth_1972,G_planetary_stewardship,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_club_of_rome_1972
E0520,P_safe_operating_space_nature_2009,C_planetary_boundaries,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2009
E0521,P_safe_operating_space_nature_2009,C_safe_operating_space,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2009
E0522,P_safe_operating_space_nature_2009,C_planetary_limits,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2009
E0523,P_safe_operating_space_nature_2009,C_tipping_points,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2009
E0524,P_safe_operating_space_nature_2009,C_anthropocene,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2009
E0525,P_safe_operating_space_nature_2009,RF_earth_system_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_nature_2009
E0526,P_safe_operating_space_nature_2009,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_nature_2009
E0527,P_safe_operating_space_nature_2009,M_earth_system_modelling,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_nature_2009
E0528,P_safe_operating_space_nature_2009,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_nature_2009
E0529,P_safe_operating_space_nature_2009,I_stockholm_resilience_centre,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_nature_2009
E0530,P_safe_operating_space_nature_2009,G_planetary_stewardship,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_nature_2009
E0531,P_safe_operating_space_nature_2009,G_safe_and_just_boundaries,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_nature_2009
E0532,P_planetary_boundaries_ecology_society_2009,C_planetary_boundaries,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_ecology_society_2009
E0533,P_planetary_boundaries_ecology_society_2009,C_safe_operating_space,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_ecology_society_2009
E0534,P_planetary_boundaries_ecology_society_2009,C_planetary_limits,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_ecology_society_2009
E0535,P_planetary_boundaries_ecology_society_2009,C_tipping_points,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_ecology_society_2009
E0536,P_planetary_boundaries_ecology_society_2009,RF_earth_system_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_ecology_society_2009
E0537,P_planetary_boundaries_ecology_society_2009,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_ecology_society_2009
E0538,P_planetary_boundaries_ecology_society_2009,M_earth_system_modelling,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_ecology_society_2009
E0539,P_planetary_boundaries_ecology_society_2009,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_ecology_society_2009
E0540,P_planetary_boundaries_ecology_society_2009,I_stockholm_resilience_centre,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_ecology_society_2009
E0541,P_planetary_boundaries_ecology_society_2009,G_planetary_stewardship,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_ecology_society_2009
E0542,P_planetary_boundaries_guiding_development_2015,C_planetary_boundaries,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2015
E0543,P_planetary_boundaries_guiding_development_2015,C_safe_operating_space,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2015
E0544,P_planetary_boundaries_guiding_development_2015,C_planetary_limits,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2015
E0545,P_planetary_boundaries_guiding_development_2015,C_anthropocene,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2015
E0546,P_planetary_boundaries_guiding_development_2015,RF_earth_system_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_science_2015
E0547,P_planetary_boundaries_guiding_development_2015,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_science_2015
E0548,P_planetary_boundaries_guiding_development_2015,M_earth_system_modelling,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_science_2015
E0549,P_planetary_boundaries_guiding_development_2015,I_stockholm_resilience_centre,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_science_2015
E0550,P_planetary_boundaries_guiding_development_2015,G_planetary_stewardship,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_science_2015
E0551,P_safe_and_just_boundaries_2023,C_safe_just_earth_system_boundaries,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2023
E0552,P_safe_and_just_boundaries_2023,C_planetary_boundaries,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2023
E0553,P_safe_and_just_boundaries_2023,C_ecological_justice,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2023
E0554,P_safe_and_just_boundaries_2023,C_justice_and_inequality,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2023
E0555,P_safe_and_just_boundaries_2023,C_safe_operating_space,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_nature_2023
E0556,P_safe_and_just_boundaries_2023,RF_earth_system_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_nature_2023
E0557,P_safe_and_just_boundaries_2023,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_nature_2023
E0558,P_safe_and_just_boundaries_2023,RF_governance_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_nature_2023
E0559,P_safe_and_just_boundaries_2023,M_earth_system_modelling,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_nature_2023
E0560,P_safe_and_just_boundaries_2023,M_integrated_assessment_modelling,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_nature_2023
E0561,P_safe_and_just_boundaries_2023,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_nature_2023
E0562,P_safe_and_just_boundaries_2023,I_pik,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_nature_2023
E0563,P_safe_and_just_boundaries_2023,I_stockholm_resilience_centre,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_nature_2023
E0564,P_safe_and_just_boundaries_2023,G_safe_and_just_boundaries,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_nature_2023
E0565,P_safe_and_just_boundaries_2023,G_sdgs,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_nature_2023
E0566,P_resilience_perspective_ses_2006,C_resilience,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_gEC_2006
E0567,P_resilience_perspective_ses_2006,C_social_ecological_systems,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_gEC_2006
E0568,P_resilience_perspective_ses_2006,C_regime_shifts,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_gEC_2006
E0569,P_resilience_perspective_ses_2006,C_adaptation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_gEC_2006
E0570,P_resilience_perspective_ses_2006,RF_resilience_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_gEC_2006
E0571,P_resilience_perspective_ses_2006,RF_social_ecological_systems,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_gEC_2006
E0572,P_resilience_perspective_ses_2006,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_gEC_2006
E0573,P_resilience_perspective_ses_2006,M_resilience_assessment,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_gEC_2006
E0574,P_resilience_perspective_ses_2006,I_stockholm_resilience_centre,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_gEC_2006
E0575,P_general_framework_ses_2009,C_social_ecological_systems,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2009_ostrom
E0576,P_general_framework_ses_2009,C_adaptive_governance,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2009_ostrom
E0577,P_general_framework_ses_2009,C_resilience,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2009_ostrom
E0578,P_general_framework_ses_2009,C_justice_and_inequality,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_science_2009_ostrom
E0579,P_general_framework_ses_2009,RF_social_ecological_systems,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_science_2009_ostrom
E0580,P_general_framework_ses_2009,RF_governance_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_science_2009_ostrom
E0581,P_general_framework_ses_2009,M_comparative_case_study,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_science_2009_ostrom
E0582,P_general_framework_ses_2009,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_science_2009_ostrom
E0583,P_general_framework_ses_2009,G_adaptive_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_science_2009_ostrom
E0584,P_sustainability_transitions_emerging_field_2012,C_sustainability_transitions,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_research_policy_2012
E0585,P_sustainability_transitions_emerging_field_2012,C_socio_technical_transformation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_research_policy_2012
E0586,P_sustainability_transitions_emerging_field_2012,C_energy_transition,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_research_policy_2012
E0587,P_sustainability_transitions_emerging_field_2012,C_transformation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_research_policy_2012
E0588,P_sustainability_transitions_emerging_field_2012,RF_transition_studies,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_research_policy_2012
E0589,P_sustainability_transitions_emerging_field_2012,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_research_policy_2012
E0590,P_sustainability_transitions_emerging_field_2012,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_research_policy_2012
E0591,P_sustainability_transitions_emerging_field_2012,M_comparative_case_study,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_research_policy_2012
E0592,P_sustainability_transitions_emerging_field_2012,G_just_transition,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_research_policy_2012
E0593,P_sustainability_transitions_emerging_field_2012,G_circular_economy,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_research_policy_2012
E0594,P_doughnut_economics_2017,C_social_foundations,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_deal_2017
E0595,P_doughnut_economics_2017,C_ecological_ceilings,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_deal_2017
E0596,P_doughnut_economics_2017,C_planetary_boundaries,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_deal_2017
E0597,P_doughnut_economics_2017,C_justice_and_inequality,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_deal_2017
E0598,P_doughnut_economics_2017,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_deal_2017
E0599,P_doughnut_economics_2017,RF_degrowth_postgrowth,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_deal_2017
E0600,P_doughnut_economics_2017,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_deal_2017
E0601,P_doughnut_economics_2017,I_deal,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_deal_2017
E0602,P_doughnut_economics_2017,G_doughnut_economics,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_deal_2017
E0603,P_doughnut_economics_2017,G_sdgs,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_deal_2017
E0604,P_adaptive_governance_ses_2005,C_adaptive_governance,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_adaptive_governance_2005
E0605,P_adaptive_governance_ses_2005,C_resilience,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_adaptive_governance_2005
E0606,P_adaptive_governance_ses_2005,C_social_ecological_systems,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_adaptive_governance_2005
E0607,P_adaptive_governance_ses_2005,C_transformation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_adaptive_governance_2005
E0608,P_adaptive_governance_ses_2005,RF_resilience_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_adaptive_governance_2005
E0609,P_adaptive_governance_ses_2005,RF_social_ecological_systems,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_adaptive_governance_2005
E0610,P_adaptive_governance_ses_2005,RF_governance_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_adaptive_governance_2005
E0611,P_adaptive_governance_ses_2005,M_adaptive_governance_analysis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_adaptive_governance_2005
E0612,P_adaptive_governance_ses_2005,M_comparative_case_study,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_adaptive_governance_2005
E0613,P_adaptive_governance_ses_2005,G_adaptive_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_adaptive_governance_2005
E0614,P_adaptive_governance_ses_2005,G_resilience_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_adaptive_governance_2005
E0615,P_earth4all_survival_guide_2022,C_transformation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_earth4all_2022
E0616,P_earth4all_survival_guide_2022,C_justice_and_inequality,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_earth4all_2022
E0617,P_earth4all_survival_guide_2022,C_planetary_limits,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_earth4all_2022
E0618,P_earth4all_survival_guide_2022,C_sustainability_transitions,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_earth4all_2022
E0619,P_earth4all_survival_guide_2022,RF_systems_thinking,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_earth4all_2022
E0620,P_earth4all_survival_guide_2022,RF_sustainability_science,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_earth4all_2022
E0621,P_earth4all_survival_guide_2022,RF_integrated_assessment,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_earth4all_2022
E0622,P_earth4all_survival_guide_2022,M_system_dynamics,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_earth4all_2022
E0623,P_earth4all_survival_guide_2022,M_scenario_analysis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_earth4all_2022
E0624,P_earth4all_survival_guide_2022,I_club_of_rome,produced_by,4,medium,True,Publication has institutional origin or strong institutional linkage.,external_earth4all_2022
E0625,P_earth4all_survival_guide_2022,G_sdgs,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_earth4all_2022
E0626,P_earth4all_survival_guide_2022,G_planetary_stewardship,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_earth4all_2022
E0627,P_panarchy_2002,C_panarchy,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_panarchy_2002
E0628,P_panarchy_2002,C_adaptive_cycles,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_panarchy_2002
E0629,P_panarchy_2002,C_resilience,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_panarchy_2002
E0630,P_panarchy_2002,C_transformation,uses_concept,4,medium,True,Representative key publication uses/centers this concept.,external_panarchy_2002
E0631,P_panarchy_2002,RF_resilience_research,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_panarchy_2002
E0632,P_panarchy_2002,RF_social_ecological_systems,belongs_to,4,medium,True,Representative key publication is coded as belonging to this research field.,external_panarchy_2002
E0633,P_panarchy_2002,M_conceptual_synthesis,uses_method,4,medium,True,Representative key publication is coded as using or advancing this method/approach.,external_panarchy_2002
E0634,P_panarchy_2002,G_resilience_governance,informs,3,medium,True,Publication is coded as informing or underpinning this governance framework; validate causality in later stage.,external_panarchy_2002
